Race_ID,Driver,LapNumber,Finishing_Tier,GridPosition,Tire_Age,Fuel_Mass_Proxy,Degradation_x_Fuel,Tire_MEDIUM,Tire_SOFT
2023_Bahrain,ALB,37.0,Point Scorer,15.0,11.0,38.59649122807018,68.32064083820657,0,0
2023_Bahrain,ALB,38.0,Point Scorer,15.0,12.0,36.66666666666667,56.59416910331379,0,0
2023_Bahrain,ALB,39.0,Point Scorer,15.0,13.0,34.736842105263165,41.008048245614,0,0
2023_Bahrain,ALB,40.0,Point Scorer,15.0,14.0,32.807017543859644,21.562278265107203,0,0
2023_Bahrain,ALB,41.0,Point Scorer,15.0,1.0,30.877192982456137,349.6740521442494,0,1
2023_Bahrain,ALB,42.0,Point Scorer,15.0,2.0,28.94736842105263,349.52652777777763,0,1
2023_Bahrain,ALB,43.0,Point Scorer,15.0,3.0,27.017543859649123,345.5193542884989,0,1
2023_Bahrain,ALB,44.0,Point Scorer,15.0,4.0,25.087719298245617,337.6525316764131,0,1
2023_Bahrain,ALB,45.0,Point Scorer,15.0,5.0,23.15789473684211,325.9260599415203,0,1
2023_Bahrain,ALB,46.0,Point Scorer,15.0,6.0,21.228070175438603,310.33993908382047,0,1
2023_Bahrain,ALB,47.0,Point Scorer,15.0,7.0,19.298245614035082,290.8941691033138,0,1
2023_Bahrain,ALB,48.0,Point Scorer,15.0,8.0,17.368421052631575,267.58874999999995,0,1
2023_Bahrain,ALB,49.0,Point Scorer,15.0,9.0,15.438596491228068,240.42368177387908,0,1
2023_Bahrain,ALB,50.0,Point Scorer,15.0,10.0,13.508771929824562,209.3989644249512,0,1
2023_Bahrain,ALB,51.0,Point Scorer,15.0,11.0,11.578947368421055,174.5145979532163,0,1
2023_Bahrain,ALB,52.0,Point Scorer,15.0,12.0,9.649122807017548,135.7705823586744,0,1
2023_Bahrain,ALB,53.0,Point Scorer,15.0,13.0,7.719298245614041,93.1669176413255,0,1
2023_Bahrain,ALB,54.0,Point Scorer,15.0,14.0,5.78947368421052,46.70360380116958,0,1
2023_Bahrain,ALB,55.0,Point Scorer,15.0,15.0,3.8596491228070136,-3.619359161793382,0,1
2023_Bahrain,ALB,56.0,Point Scorer,15.0,16.0,1.9298245614035068,-57.80197124756335,0,1
2023_Bahrain,ALB,57.0,Point Scorer,15.0,17.0,0.0,-115.84423245614033,0,1
2023_Bahrain,ZHO,1.0,No Points,13.0,1.0,108.0701754385965,-725.6670784600392,0,1
2023_Bahrain,ZHO,2.0,No Points,13.0,2.0,106.14035087719299,-648.6216203703706,0,1
2023_Bahrain,ZHO,3.0,No Points,13.0,3.0,104.21052631578948,-575.435811403509,0,1
2023_Bahrain,ZHO,4.0,No Points,13.0,4.0,102.28070175438596,-506.1096515594542,0,1
2023_Bahrain,ZHO,5.0,No Points,13.0,5.0,100.35087719298245,-440.6431408382067,0,1
2023_Bahrain,ZHO,6.0,No Points,13.0,6.0,98.42105263157895,-379.03627923976615,0,1
2023_Bahrain,ZHO,7.0,No Points,13.0,7.0,96.49122807017544,-321.28906676413266,0,1
2023_Bahrain,ZHO,8.0,No Points,13.0,8.0,94.56140350877193,-267.4015034113061,0,1
2023_Bahrain,ZHO,9.0,No Points,13.0,9.0,92.63157894736842,-217.37358918128663,0,1
2023_Bahrain,ZHO,10.0,No Points,13.0,10.0,90.7017543859649,-171.20532407407407,0,1
2023_Bahrain,ZHO,11.0,No Points,13.0,11.0,88.7719298245614,-128.89670808966864,0,1
2023_Bahrain,ZHO,12.0,No Points,13.0,12.0,86.84210526315789,-90.44774122807019,0,1
2023_Bahrain,ZHO,13.0,No Points,13.0,1.0,84.91228070175438,-403.06473927875254,0,0
2023_Bahrain,ZHO,14.0,No Points,13.0,2.0,82.98245614035088,-349.17717592592606,0,0
2023_Bahrain,ZHO,15.0,No Points,13.0,3.0,81.05263157894737,-299.1492616959066,0,0
2023_Bahrain,ZHO,16.0,No Points,13.0,4.0,79.12280701754386,-252.98099658869413,0,0
2023_Bahrain,ZHO,17.0,No Points,13.0,5.0,77.19298245614036,-210.67238060428866,0,0
2023_Bahrain,ZHO,18.0,No Points,13.0,6.0,75.26315789473685,-172.2234137426902,0,0
2023_Bahrain,ZHO,19.0,No Points,13.0,7.0,73.33333333333334,-137.6340960038988,0,0
2023_Bahrain,ZHO,20.0,No Points,13.0,8.0,71.40350877192982,-106.90442738791428,0,0
2023_Bahrain,ZHO,21.0,No Points,13.0,9.0,69.47368421052632,-80.0344078947369,0,0
2023_Bahrain,ZHO,22.0,No Points,13.0,10.0,67.54385964912281,-57.024037524366534,0,0
2023_Bahrain,ZHO,23.0,No Points,13.0,11.0,65.6140350877193,-37.87331627680317,0,0
2023_Bahrain,ZHO,24.0,No Points,13.0,12.0,63.68421052631579,-22.582244152046812,0,0
2023_Bahrain,ZHO,25.0,No Points,13.0,13.0,61.75438596491228,-11.150821150097487,0,0
2023_Bahrain,ZHO,26.0,No Points,13.0,14.0,59.824561403508774,-3.5790472709551775,0,0
2023_Bahrain,ZHO,27.0,No Points,13.0,15.0,57.89473684210526,0.13307748538011793,0,0
2023_Bahrain,ZHO,28.0,No Points,13.0,16.0,55.96491228070175,-0.014446881091606797,0,0
2023_Bahrain,ZHO,29.0,No Points,13.0,17.0,54.03508771929825,-4.0216203703703455,0,0
2023_Bahrain,ZHO,30.0,Point Scorer,13.0,18.0,52.10526315789474,-11.888442982456096,0,0
2023_Bahrain,ZHO,31.0,Point Scorer,13.0,19.0,50.175438596491226,-23.614914717348892,0,0
2023_Bahrain,ZHO,32.0,Point Scorer,13.0,20.0,48.24561403508772,-39.20103557504868,0,0
2023_Bahrain,ZHO,33.0,No Points,13.0,4.0,46.31578947368421,105.61793128654956,0,1
2023_Bahrain,ZHO,34.0,No Points,13.0,5.0,44.3859649122807,115.11952972709544,0,1
2023_Bahrain,ZHO,35.0,No Points,13.0,6.0,42.45614035087719,120.76147904483422,0,1
2023_Bahrain,ZHO,36.0,No Points,13.0,7.0,40.526315789473685,122.54377923976598,0,1
2023_Bahrain,ZHO,37.0,No Points,13.0,8.0,38.59649122807018,120.46643031189073,0,1
2023_Bahrain,ZHO,38.0,No Points,13.0,9.0,36.66666666666667,114.52943226120848,0,1
2023_Bahrain,ZHO,39.0,No Points,13.0,10.0,34.736842105263165,104.73278508771921,0,1
2023_Bahrain,ZHO,40.0,No Points,13.0,11.0,32.807017543859644,91.07648879142297,0,1
2023_Bahrain,ZHO,41.0,No Points,13.0,12.0,30.877192982456137,73.56054337231966,0,1
2023_Bahrain,ZHO,42.0,No Points,13.0,13.0,28.94736842105263,52.18494883040933,0,1
2023_Bahrain,ZHO,43.0,No Points,13.0,14.0,27.017543859649123,26.94970516569199,0,1
2023_Bahrain,ZHO,44.0,No Points,13.0,15.0,25.087719298245617,-2.1451876218323638,0,1
2023_Bahrain,ZHO,45.0,No Points,13.0,16.0,23.15789473684211,-35.099729532163735,0,1
2023_Bahrain,ZHO,46.0,No Points,13.0,17.0,21.228070175438603,-71.91392056530212,0,1
2023_Bahrain,ZHO,47.0,No Points,13.0,18.0,19.298245614035082,-112.58776072124755,0,1
2023_Bahrain,ZHO,48.0,No Points,13.0,19.0,17.368421052631575,-157.12124999999997,0,1
2023_Bahrain,ZHO,49.0,No Points,13.0,20.0,15.438596491228068,-205.51438840155942,0,1
2023_Bahrain,ZHO,50.0,No Points,13.0,21.0,13.508771929824562,-257.76717592592587,0,1
2023_Bahrain,ZHO,51.0,No Points,13.0,22.0,11.578947368421055,-313.87961257309934,0,1
2023_Bahrain,ZHO,52.0,No Points,13.0,23.0,9.649122807017548,-373.8516983430798,0,1
2023_Bahrain,ZHO,53.0,No Points,13.0,24.0,7.719298245614041,-437.6834332358673,0,1
2023_Bahrain,ZHO,54.0,No Points,13.0,25.0,5.78947368421052,-505.37481725146193,0,1
2023_Bahrain,ZHO,55.0,No Points,13.0,4.0,3.8596491228070136,569.6871320662767,0,1
2023_Bahrain,ZHO,56.0,No Points,13.0,5.0,1.9298245614035068,536.7325901559453,0,1
2023_Bahrain,HUL,1.0,No Points,10.0,4.0,108.0701754385965,-569.3918153021444,0,1
2023_Bahrain,HUL,2.0,No Points,10.0,5.0,106.14035087719299,-498.1358308966863,0,1
2023_Bahrain,HUL,3.0,No Points,10.0,6.0,104.21052631578948,-430.7394956140352,0,1
2023_Bahrain,HUL,4.0,No Points,10.0,7.0,102.28070175438596,-367.2028094541911,0,1
2023_Bahrain,HUL,5.0,No Points,10.0,8.0,100.35087719298245,-307.52577241715403,0,1
2023_Bahrain,HUL,6.0,No Points,10.0,9.0,98.42105263157895,-251.70838450292402,0,1
2023_Bahrain,HUL,7.0,No Points,10.0,10.0,96.49122807017544,-199.75064571150102,0,1
2023_Bahrain,HUL,8.0,No Points,10.0,11.0,94.56140350877193,-151.65255604288504,0,1
2023_Bahrain,HUL,9.0,No Points,10.0,12.0,92.63157894736842,-107.41411549707605,0,1
2023_Bahrain,HUL,10.0,No Points,10.0,13.0,90.7017543859649,-67.03532407407407,0,1
2023_Bahrain,HUL,11.0,No Points,10.0,14.0,88.7719298245614,-30.51618177387914,0,1
2023_Bahrain,HUL,12.0,No Points,10.0,1.0,86.84210526315789,-429.94826754385974,0,0
2023_Bahrain,HUL,13.0,No Points,10.0,2.0,84.91228070175438,-374.13087962962976,0,0
2023_Bahrain,HUL,14.0,No Points,10.0,3.0,82.98245614035088,-322.17314083820673,0,0
2023_Bahrain,HUL,15.0,No Points,10.0,4.0,81.05263157894737,-274.0750511695908,0,0
2023_Bahrain,HUL,16.0,No Points,10.0,5.0,79.12280701754386,-229.8366106237818,0,0
2023_Bahrain,HUL,17.0,No Points,10.0,6.0,77.19298245614036,-189.45781920077988,0,0
2023_Bahrain,HUL,18.0,No Points,10.0,7.0,75.26315789473685,-152.93867690058494,0,0
2023_Bahrain,HUL,19.0,No Points,10.0,8.0,73.33333333333334,-120.27918372319702,0,0
2023_Bahrain,HUL,20.0,No Points,10.0,9.0,71.40350877192982,-91.47933966861603,0,0
2023_Bahrain,HUL,21.0,No Points,10.0,10.0,69.47368421052632,-66.53914473684216,0,0
2023_Bahrain,HUL,22.0,No Points,10.0,11.0,67.54385964912281,-45.45859892787529,0,0
2023_Bahrain,HUL,23.0,No Points,10.0,12.0,65.6140350877193,-28.23770224171544,0,0
2023_Bahrain,HUL,24.0,No Points,10.0,13.0,63.68421052631579,-14.87645467836259,0,0
2023_Bahrain,HUL,25.0,No Points,10.0,14.0,61.75438596491228,-5.374856237816774,0,0
2023_Bahrain,HUL,26.0,No Points,10.0,15.0,59.824561403508774,0.26709307992202896,0,0
2023_Bahrain,HUL,27.0,No Points,10.0,1.0,57.89473684210526,-26.69534356725158,0,0
2023_Bahrain,HUL,28.0,No Points,10.0,2.0,55.96491228070175,0.17467592592579123,0,0
2023_Bahrain,HUL,29.0,No Points,10.0,3.0,54.03508771929825,23.185046296296147,0,0
2023_Bahrain,HUL,30.0,No Points,10.0,4.0,52.10526315789474,42.33576754385949,0,0
2023_Bahrain,HUL,31.0,No Points,10.0,5.0,50.175438596491226,57.626839668615894,0,0
2023_Bahrain,HUL,32.0,No Points,10.0,6.0,48.24561403508772,69.0582626705652,0,0
2023_Bahrain,HUL,33.0,No Points,10.0,7.0,46.31578947368421,76.6300365497075,0,0
2023_Bahrain,HUL,34.0,No Points,10.0,8.0,44.3859649122807,80.34216130604283,0,0
2023_Bahrain,HUL,35.0,No Points,10.0,9.0,42.45614035087719,80.19463693957108,0,0
2023_Bahrain,HUL,36.0,No Points,10.0,10.0,40.526315789473685,76.18746345029234,0,0
2023_Bahrain,HUL,37.0,No Points,10.0,11.0,38.59649122807018,68.32064083820657,0,0
2023_Bahrain,HUL,38.0,No Points,10.0,12.0,36.66666666666667,56.59416910331379,0,0
2023_Bahrain,HUL,39.0,No Points,10.0,13.0,34.736842105263165,41.008048245614,0,0
2023_Bahrain,HUL,40.0,No Points,10.0,14.0,32.807017543859644,21.562278265107203,0,0
2023_Bahrain,HUL,41.0,No Points,10.0,4.0,30.877192982456137,274.3703679337231,0,1
2023_Bahrain,HUL,42.0,No Points,10.0,5.0,28.94736842105263,268.4333698830408,0,1
2023_Bahrain,HUL,43.0,No Points,10.0,6.0,27.017543859649123,258.6367227095515,0,1
2023_Bahrain,HUL,44.0,No Points,10.0,7.0,25.087719298245617,244.98042641325523,0,1
2023_Bahrain,HUL,45.0,No Points,10.0,8.0,23.15789473684211,227.46448099415193,0,1
2023_Bahrain,HUL,46.0,No Points,10.0,9.0,21.228070175438603,206.0888864522416,0,1
2023_Bahrain,HUL,47.0,No Points,10.0,10.0,19.298245614035082,180.85364278752434,0,1
2023_Bahrain,HUL,48.0,No Points,10.0,11.0,17.368421052631575,151.75874999999996,0,1
2023_Bahrain,HUL,49.0,No Points,10.0,12.0,15.438596491228068,118.80420808966858,0,1
2023_Bahrain,HUL,50.0,No Points,10.0,13.0,13.508771929824562,81.99001705653018,0,1
2023_Bahrain,HUL,51.0,No Points,10.0,14.0,11.578947368421055,41.31617690058477,0,1
2023_Bahrain,HUL,52.0,No Points,10.0,15.0,9.649122807017548,-3.2173123781676494,0,1
2023_Bahrain,HUL,53.0,No Points,10.0,16.0,7.719298245614041,-51.61045077972709,0,1
2023_Bahrain,HUL,54.0,No Points,10.0,17.0,5.78947368421052,-103.86323830409357,0,1
2023_Bahrain,HUL,55.0,No Points,10.0,18.0,3.8596491228070136,-159.97567495126705,0,1
2023_Bahrain,HUL,56.0,No Points,10.0,19.0,1.9298245614035068,-219.94776072124753,0,1
2023_Bahrain,OCO,1.0,No Points,9.0,4.0,108.0701754385965,-569.3918153021444,0,1
2023_Bahrain,OCO,2.0,No Points,9.0,5.0,106.14035087719299,-498.1358308966863,0,1
2023_Bahrain,OCO,3.0,No Points,9.0,6.0,104.21052631578948,-430.7394956140352,0,1
2023_Bahrain,OCO,4.0,No Points,9.0,7.0,102.28070175438596,-367.2028094541911,0,1
2023_Bahrain,OCO,5.0,No Points,9.0,8.0,100.35087719298245,-307.52577241715403,0,1
2023_Bahrain,OCO,6.0,No Points,9.0,9.0,98.42105263157895,-251.70838450292402,0,1
2023_Bahrain,OCO,7.0,No Points,9.0,10.0,96.49122807017544,-199.75064571150102,0,1
2023_Bahrain,OCO,8.0,No Points,9.0,11.0,94.56140350877193,-151.65255604288504,0,1
2023_Bahrain,OCO,9.0,No Points,9.0,12.0,92.63157894736842,-107.41411549707605,0,1
2023_Bahrain,OCO,10.0,No Points,9.0,13.0,90.7017543859649,-67.03532407407407,0,1
2023_Bahrain,OCO,11.0,No Points,9.0,14.0,88.7719298245614,-30.51618177387914,0,1
2023_Bahrain,OCO,12.0,No Points,9.0,15.0,86.84210526315789,2.1433114035087786,0,1
2023_Bahrain,OCO,13.0,No Points,9.0,1.0,84.91228070175438,-403.06473927875254,0,0
2023_Bahrain,OCO,14.0,No Points,9.0,2.0,82.98245614035088,-349.17717592592606,0,0
2023_Bahrain,OCO,15.0,No Points,9.0,3.0,81.05263157894737,-299.1492616959066,0,0
2023_Bahrain,OCO,16.0,No Points,9.0,4.0,79.12280701754386,-252.98099658869413,0,0
2023_Bahrain,OCO,17.0,No Points,9.0,5.0,77.19298245614036,-210.67238060428866,0,0
2023_Bahrain,OCO,18.0,No Points,9.0,6.0,75.26315789473685,-172.2234137426902,0,0
2023_Bahrain,OCO,19.0,No Points,9.0,7.0,73.33333333333334,-137.6340960038988,0,0
2023_Bahrain,OCO,20.0,No Points,9.0,8.0,71.40350877192982,-106.90442738791428,0,0
2023_Bahrain,OCO,21.0,No Points,9.0,9.0,69.47368421052632,-80.0344078947369,0,0
2023_Bahrain,OCO,22.0,No Points,9.0,10.0,67.54385964912281,-57.024037524366534,0,0
2023_Bahrain,OCO,23.0,No Points,9.0,11.0,65.6140350877193,-37.87331627680317,0,0
2023_Bahrain,OCO,24.0,No Points,9.0,12.0,63.68421052631579,-22.582244152046812,0,0
2023_Bahrain,OCO,25.0,No Points,9.0,13.0,61.75438596491228,-11.150821150097487,0,0
2023_Bahrain,OCO,26.0,No Points,9.0,14.0,59.824561403508774,-3.5790472709551775,0,0
2023_Bahrain,OCO,27.0,No Points,9.0,15.0,57.89473684210526,0.13307748538011793,0,0
2023_Bahrain,OCO,28.0,No Points,9.0,16.0,55.96491228070175,-0.014446881091606797,0,0
2023_Bahrain,OCO,29.0,No Points,9.0,17.0,54.03508771929825,-4.0216203703703455,0,0
2023_Bahrain,OCO,30.0,No Points,9.0,18.0,52.10526315789474,-11.888442982456096,0,0
2023_Bahrain,OCO,31.0,No Points,9.0,19.0,50.175438596491226,-23.614914717348892,0,0
2023_Bahrain,OCO,32.0,No Points,9.0,20.0,48.24561403508772,-39.20103557504868,0,0
2023_Bahrain,OCO,33.0,No Points,9.0,1.0,46.31578947368421,134.60582602339161,0,0
2023_Bahrain,OCO,34.0,No Points,9.0,2.0,44.3859649122807,149.89689814814804,0,0
2023_Bahrain,OCO,35.0,No Points,9.0,3.0,42.45614035087719,161.32832115009734,0,0
2023_Bahrain,OCO,36.0,No Points,9.0,4.0,40.526315789473685,168.90009502923962,0,0
2023_Bahrain,OCO,37.0,No Points,9.0,5.0,38.59649122807018,172.6122197855749,0,0
2023_Bahrain,OCO,38.0,No Points,9.0,6.0,36.66666666666667,172.46469541910318,0,0
2023_Bahrain,OCO,39.0,No Points,9.0,7.0,34.736842105263165,168.45752192982442,0,0
2023_Bahrain,OCO,40.0,No Points,9.0,8.0,32.807017543859644,160.59069931773874,0,0
2023_Bahrain,OCO,41.0,No Points,9.0,9.0,30.877192982456137,148.86422758284596,0,0
2023_Bahrain,NOR,1.0,Point Scorer,11.0,1.0,108.0701754385965,-725.6670784600392,0,1
2023_Bahrain,NOR,2.0,Point Scorer,11.0,2.0,106.14035087719299,-648.6216203703706,0,1
2023_Bahrain,NOR,3.0,Point Scorer,11.0,3.0,104.21052631578948,-575.435811403509,0,1
2023_Bahrain,NOR,4.0,No Points,11.0,4.0,102.28070175438596,-506.1096515594542,0,1
2023_Bahrain,NOR,5.0,No Points,11.0,5.0,100.35087719298245,-440.6431408382067,0,1
2023_Bahrain,NOR,6.0,No Points,11.0,6.0,98.42105263157895,-379.03627923976615,0,1
2023_Bahrain,NOR,7.0,No Points,11.0,7.0,96.49122807017544,-321.28906676413266,0,1
2023_Bahrain,NOR,8.0,No Points,11.0,8.0,94.56140350877193,-267.4015034113061,0,1
2023_Bahrain,NOR,9.0,No Points,11.0,9.0,92.63157894736842,-217.37358918128663,0,1
2023_Bahrain,NOR,10.0,No Points,11.0,10.0,90.7017543859649,-171.20532407407407,0,1
2023_Bahrain,NOR,11.0,No Points,11.0,1.0,88.7719298245614,-456.83179580896694,0,0
2023_Bahrain,NOR,12.0,No Points,11.0,2.0,86.84210526315789,-399.0845833333334,0,0
2023_Bahrain,NOR,13.0,No Points,11.0,3.0,84.91228070175438,-345.1970199805069,0,0
2023_Bahrain,NOR,14.0,No Points,11.0,4.0,82.98245614035088,-295.16910575048746,0,0
2023_Bahrain,NOR,15.0,No Points,11.0,5.0,81.05263157894737,-249.00084064327498,0,0
2023_Bahrain,NOR,16.0,No Points,11.0,6.0,79.12280701754386,-206.69222465886952,0,0
2023_Bahrain,NOR,17.0,No Points,11.0,7.0,77.19298245614036,-168.2432577972711,0,0
2023_Bahrain,NOR,18.0,No Points,11.0,4.0,75.26315789473685,-210.7928874269008,0,1
2023_Bahrain,NOR,19.0,No Points,11.0,5.0,73.33333333333334,-172.34392056530234,0,1
2023_Bahrain,NOR,20.0,No Points,11.0,6.0,71.40350877192982,-137.7546028265108,0,1
2023_Bahrain,NOR,21.0,No Points,11.0,7.0,69.47368421052632,-107.0249342105264,0,1
2023_Bahrain,NOR,22.0,No Points,11.0,8.0,67.54385964912281,-80.15491471734902,0,1
2023_Bahrain,NOR,23.0,No Points,11.0,9.0,65.6140350877193,-57.14454434697864,0,1
2023_Bahrain,NOR,24.0,No Points,11.0,10.0,63.68421052631579,-37.99382309941525,0,1
2023_Bahrain,NOR,25.0,No Points,11.0,11.0,61.75438596491228,-22.702750974658915,0,1
2023_Bahrain,NOR,26.0,No Points,11.0,12.0,59.824561403508774,-11.27132797270959,0,1
2023_Bahrain,NOR,27.0,No Points,11.0,13.0,57.89473684210526,-3.6995540935672673,0,1
2023_Bahrain,NOR,28.0,No Points,11.0,1.0,55.96491228070175,0.18818469785560538,1,0
2023_Bahrain,NOR,29.0,No Points,11.0,2.0,54.03508771929825,25.128379629629467,1,0
2023_Bahrain,NOR,30.0,No Points,11.0,3.0,52.10526315789474,46.20892543859632,1,0
2023_Bahrain,NOR,31.0,No Points,11.0,4.0,50.175438596491226,63.429822124756235,1,0
2023_Bahrain,NOR,32.0,No Points,11.0,5.0,48.24561403508772,76.79106968810905,1,0
2023_Bahrain,NOR,33.0,No Points,11.0,6.0,46.31578947368421,86.29266812865485,1,0
2023_Bahrain,NOR,34.0,No Points,11.0,7.0,44.3859649122807,91.9346174463937,1,0
2023_Bahrain,NOR,35.0,No Points,11.0,8.0,42.45614035087719,93.71691764132547,1,0
2023_Bahrain,NOR,36.0,No Points,11.0,9.0,40.526315789473685,91.63956871345022,1,0
2023_Bahrain,NOR,37.0,No Points,11.0,10.0,38.59649122807018,85.70257066276795,1,0
2023_Bahrain,NOR,38.0,No Points,11.0,1.0,36.66666666666667,269.0234673489276,0,0
2023_Bahrain,NOR,39.0,No Points,11.0,2.0,34.736842105263165,274.66541666666643,0,0
2023_Bahrain,NOR,40.0,No Points,11.0,3.0,32.807017543859644,276.44771686159834,0,0
2023_Bahrain,NOR,41.0,No Points,11.0,4.0,30.877192982456137,274.3703679337231,0,0
2023_Bahrain,NOR,42.0,No Points,11.0,5.0,28.94736842105263,268.4333698830408,0,0
2023_Bahrain,NOR,43.0,No Points,11.0,6.0,27.017543859649123,258.6367227095515,0,0
2023_Bahrain,NOR,44.0,No Points,11.0,7.0,25.087719298245617,244.98042641325523,0,0
2023_Bahrain,NOR,45.0,No Points,11.0,8.0,23.15789473684211,227.46448099415193,0,0
2023_Bahrain,NOR,46.0,No Points,11.0,9.0,21.228070175438603,206.0888864522416,0,0
2023_Bahrain,NOR,47.0,No Points,11.0,10.0,19.298245614035082,180.85364278752434,0,0
2023_Bahrain,NOR,48.0,No Points,11.0,5.0,17.368421052631575,383.41874999999993,0,1
2023_Bahrain,NOR,49.0,No Points,11.0,6.0,15.438596491228068,362.0431554580896,0,1
2023_Bahrain,NOR,50.0,No Points,11.0,7.0,13.508771929824562,336.8079117933722,0,1
2023_Bahrain,NOR,51.0,No Points,11.0,8.0,11.578947368421055,307.71301900584785,0,1
2023_Bahrain,NOR,52.0,No Points,11.0,9.0,9.649122807017548,274.75847709551647,0,1
2023_Bahrain,NOR,53.0,No Points,11.0,10.0,7.719298245614041,237.94428606237807,0,1
2023_Bahrain,NOR,54.0,No Points,11.0,11.0,5.78947368421052,197.2704459064327,0,1
2023_Bahrain,NOR,55.0,No Points,11.0,7.0,3.8596491228070136,413.33081627680303,0,1
2023_Bahrain,HAM,1.0,Point Scorer,7.0,4.0,108.0701754385965,-569.3918153021444,0,1
2023_Bahrain,HAM,2.0,Point Scorer,7.0,5.0,106.14035087719299,-498.1358308966863,0,1
2023_Bahrain,HAM,3.0,Point Scorer,7.0,6.0,104.21052631578948,-430.7394956140352,0,1
2023_Bahrain,HAM,4.0,Point Scorer,7.0,7.0,102.28070175438596,-367.2028094541911,0,1
2023_Bahrain,HAM,5.0,Point Scorer,7.0,8.0,100.35087719298245,-307.52577241715403,0,1
2023_Bahrain,HAM,6.0,Point Scorer,7.0,9.0,98.42105263157895,-251.70838450292402,0,1
2023_Bahrain,HAM,7.0,Point Scorer,7.0,10.0,96.49122807017544,-199.75064571150102,0,1
2023_Bahrain,HAM,8.0,Point Scorer,7.0,11.0,94.56140350877193,-151.65255604288504,0,1
2023_Bahrain,HAM,9.0,Point Scorer,7.0,12.0,92.63157894736842,-107.41411549707605,0,1
2023_Bahrain,HAM,10.0,Point Scorer,7.0,13.0,90.7017543859649,-67.03532407407407,0,1
2023_Bahrain,HAM,11.0,Point Scorer,7.0,14.0,88.7719298245614,-30.51618177387914,0,1
2023_Bahrain,HAM,12.0,Point Scorer,7.0,15.0,86.84210526315789,2.1433114035087786,0,1
2023_Bahrain,HAM,13.0,Point Scorer,7.0,1.0,84.91228070175438,-403.06473927875254,0,0
2023_Bahrain,HAM,14.0,Point Scorer,7.0,2.0,82.98245614035088,-349.17717592592606,0,0
2023_Bahrain,HAM,15.0,Point Scorer,7.0,3.0,81.05263157894737,-299.1492616959066,0,0
2023_Bahrain,HAM,16.0,Point Scorer,7.0,4.0,79.12280701754386,-252.98099658869413,0,0
2023_Bahrain,HAM,17.0,Point Scorer,7.0,5.0,77.19298245614036,-210.67238060428866,0,0
2023_Bahrain,HAM,18.0,Point Scorer,7.0,6.0,75.26315789473685,-172.2234137426902,0,0
2023_Bahrain,HAM,19.0,Point Scorer,7.0,7.0,73.33333333333334,-137.6340960038988,0,0
2023_Bahrain,HAM,20.0,Point Scorer,7.0,8.0,71.40350877192982,-106.90442738791428,0,0
2023_Bahrain,HAM,21.0,Point Scorer,7.0,9.0,69.47368421052632,-80.0344078947369,0,0
2023_Bahrain,HAM,22.0,Point Scorer,7.0,10.0,67.54385964912281,-57.024037524366534,0,0
2023_Bahrain,HAM,23.0,Point Scorer,7.0,11.0,65.6140350877193,-37.87331627680317,0,0
2023_Bahrain,HAM,24.0,Point Scorer,7.0,12.0,63.68421052631579,-22.582244152046812,0,0
2023_Bahrain,HAM,25.0,Point Scorer,7.0,13.0,61.75438596491228,-11.150821150097487,0,0
2023_Bahrain,HAM,26.0,Point Scorer,7.0,14.0,59.824561403508774,-3.5790472709551775,0,0
2023_Bahrain,HAM,27.0,Point Scorer,7.0,15.0,57.89473684210526,0.13307748538011793,0,0
2023_Bahrain,HAM,28.0,Point Scorer,7.0,16.0,55.96491228070175,-0.014446881091606797,0,0
2023_Bahrain,HAM,29.0,Point Scorer,7.0,17.0,54.03508771929825,-4.0216203703703455,0,0
2023_Bahrain,HAM,30.0,Point Scorer,7.0,18.0,52.10526315789474,-11.888442982456096,0,0
2023_Bahrain,HAM,31.0,Point Scorer,7.0,1.0,50.175438596491226,80.83876949317725,0,0
2023_Bahrain,HAM,32.0,Point Scorer,7.0,2.0,48.24561403508772,99.98949074074059,0,0
2023_Bahrain,HAM,33.0,Point Scorer,7.0,3.0,46.31578947368421,115.28056286549692,0,0
2023_Bahrain,HAM,34.0,Point Scorer,7.0,4.0,44.3859649122807,126.7119858674463,0,0
2023_Bahrain,HAM,35.0,Point Scorer,7.0,5.0,42.45614035087719,134.2837597465886,0,0
2023_Bahrain,HAM,36.0,Point Scorer,7.0,6.0,40.526315789473685,137.99588450292387,0,0
2023_Bahrain,HAM,37.0,Point Scorer,7.0,7.0,38.59649122807018,137.84836013645213,0,0
2023_Bahrain,HAM,38.0,Point Scorer,7.0,8.0,36.66666666666667,133.84118664717337,0,0
2023_Bahrain,HAM,39.0,Point Scorer,7.0,9.0,34.736842105263165,125.9743640350876,0,0
2023_Bahrain,HAM,40.0,Point Scorer,7.0,10.0,32.807017543859644,114.24789230019489,0,0
2023_Bahrain,HAM,41.0,Point Scorer,7.0,11.0,30.877192982456137,98.6617714424951,0,0
2023_Bahrain,HAM,42.0,Point Scorer,7.0,12.0,28.94736842105263,79.21600146198827,0,0
2023_Bahrain,HAM,43.0,Point Scorer,7.0,13.0,27.017543859649123,55.91058235867443,0,0
2023_Bahrain,HAM,44.0,Point Scorer,7.0,14.0,25.087719298245617,28.745514132553588,0,0
2023_Bahrain,HAM,45.0,Point Scorer,7.0,15.0,23.15789473684211,-2.2792032163742744,0,0
